,id,age,sport,years experience,hours training,ranking
10035,3767,16,Basketball,4,12.66,0.76
10036,3767,17,Basketball,5,17.48,0.93
10037,3769,14,Basketball,1,13.4,0.24
10038,3770,15,Track and Field,1,13.7,0.31
10039,3770,16,Track and Field,2,15.15,0.55
10040,3771,15,Track and Field,3,8.1,0.43
10041,3771,16,Track and Field,4,10.33,0.7
10042,3771,17,Track and Field,5,14.21,0.9
10043,3771,18,Track and Field,6,15.77,0.93
10044,3771,16,Swimming,1,15.0,0.34
10045,3771,17,Swimming,2,19.65,0.68
10046,3771,18,Swimming,3,26.32,0.91
10047,3772,15,Swimming,3,10.1,0.58
10048,3772,16,Swimming,4,13.76,0.82
10049,3772,17,Swimming,5,18.79,0.94
10050,3773,17,Soccer,1,11.3,0.15
10051,3773,18,Soccer,2,12.7,0.47
10052,3775,14,Track and Field,2,11.6,0.41
10053,3775,15,Track and Field,3,15.45,0.75
10054,3777,15,Swimming,1,10.7,0.17
10055,3777,15,Track and Field,1,12.7,0.25
10056,3777,15,Basketball,4,14.3,0.83
10057,3778,14,Basketball,1,8.4,0.02
10058,3780,15,Soccer,1,8.7,0.08
10059,3780,15,Basketball,3,13.1,0.64
10060,3780,15,Swimming,4,14.3,0.85
10061,3782,14,Basketball,1,7.4,0.02
10062,3783,15,Track and Field,3,9.1,0.5
10063,3783,15,Swimming,2,13.9,0.53
10064,3784,16,Track and Field,1,14.0,0.29
10065,3784,17,Track and Field,2,18.33,0.63
10066,3784,16,Basketball,1,8.0,0.01
10067,3784,17,Basketball,2,9.14,0.35
10068,3785,14,Track and Field,1,7.4,0.02
10069,3785,14,Soccer,4,12.0,0.75
10070,3785,14,Basketball,1,14.4,0.28
10071,3786,16,Basketball,1,13.0,0.26
10072,3787,14,Basketball,2,11.6,0.4
10073,3787,15,Basketball,3,12.78,0.64
10074,3787,16,Basketball,4,17.88,0.89
10075,3787,14,Track and Field,3,12.8,0.67
10076,3787,15,Track and Field,4,15.95,0.85
10077,3787,16,Track and Field,5,20.56,0.96
10078,3787,16,Swimming,1,9.0,0.08
10079,3789,16,Swimming,1,15.0,0.31
10080,3790,14,Track and Field,1,7.4,0.02
10081,3790,15,Track and Field,2,9.39,0.36
10082,3791,15,Swimming,1,14.7,0.34
10083,3791,16,Swimming,2,19.74,0.63
10084,3791,16,Soccer,1,10.0,0.08
10085,3791,16,Basketball,1,12.0,0.19
10086,3792,17,Track and Field,1,14.3,0.25
10087,3792,15,Soccer,4,10.3,0.69
10088,3792,16,Soccer,5,13.45,0.84
10089,3792,17,Soccer,6,16.21,0.93
10090,3793,14,Swimming,4,13.0,0.78
10091,3793,14,Track and Field,2,8.6,0.35
10092,3794,17,Track and Field,1,15.3,0.3
10093,3794,18,Track and Field,2,17.34,0.62
10094,3794,17,Swimming,1,10.3,0.16
10095,3794,18,Swimming,2,12.44,0.47
10096,3794,16,Soccer,1,10.0,0.1
10097,3794,17,Soccer,2,12.04,0.44
10098,3794,18,Soccer,3,13.4,0.63
10099,3795,14,Swimming,1,8.4,0.07
10100,3796,16,Swimming,1,12.0,0.18
10101,3796,15,Soccer,4,13.3,0.77
10102,3796,16,Soccer,5,17.71,0.94
10103,3797,17,Soccer,1,8.3,0.03
10104,3797,18,Soccer,2,11.04,0.4
10105,3799,17,Swimming,1,15.3,0.34
10106,3801,16,Swimming,1,8.0,0.01
10107,3801,17,Swimming,2,9.58,0.36
10108,3802,15,Basketball,1,12.7,0.2
10109,3802,14,Track and Field,1,14.4,0.29
10110,3802,15,Track and Field,2,17.17,0.57
10111,3803,14,Soccer,2,12.6,0.47
10112,3803,15,Soccer,3,16.67,0.76
10113,3803,14,Basketball,3,10.8,0.62
10114,3803,15,Basketball,4,12.14,0.76
10115,3803,15,Swimming,1,12.7,0.26
10116,3805,16,Soccer,1,15.0,0.27
10117,3807,15,Basketball,4,10.3,0.7
10118,3807,16,Basketball,5,11.52,0.79
10119,3807,15,Swimming,3,8.1,0.44
10120,3807,16,Swimming,4,9.92,0.68
10121,3807,16,Soccer,1,10.0,0.11
10122,3811,14,Track and Field,1,13.4,0.29
10123,3811,15,Track and Field,2,18.45,0.59
10124,3811,14,Soccer,3,13.8,0.72
10125,3811,15,Soccer,4,17.07,0.87
10126,3812,14,Track and Field,1,12.4,0.18
10127,3812,15,Track and Field,2,16.42,0.53
10128,3812,16,Track and Field,3,22.49,0.89
10129,3812,15,Basketball,1,10.7,0.15
10130,3812,16,Basketball,2,12.85,0.45
10131,3813,17,Soccer,1,12.3,0.21
10132,3813,16,Basketball,1,14.0,0.32
10133,3813,17,Basketball,2,19.32,0.7
10134,3816,17,Swimming,1,14.3,0.3
10135,3816,15,Basketball,1,13.7,0.27
10136,3816,16,Basketball,2,16.95,0.64
10137,3816,17,Basketball,3,23.19,0.88
10138,3816,14,Track and Field,3,10.8,0.58
10139,3816,15,Track and Field,4,14.84,0.83
10140,3816,16,Track and Field,5,19.14,0.95
10141,3816,17,Track and Field,6,24.97,0.99
10142,3817,14,Track and Field,4,14.0,0.79
10143,3817,15,Track and Field,5,17.71,0.92
10144,3817,16,Track and Field,6,20.85,0.98
10145,3817,17,Track and Field,7,26.79,1.0
10146,3817,15,Swimming,1,7.7,0.01
10147,3817,16,Swimming,2,8.63,0.34
10148,3817,17,Swimming,3,11.82,0.65
10149,3817,15,Basketball,1,9.7,0.13
10150,3817,16,Basketball,2,13.14,0.48
10151,3817,17,Basketball,3,16.92,0.76
10152,3818,16,Track and Field,1,10.0,0.14
10153,3818,16,Basketball,1,13.0,0.2
10154,3819,14,Swimming,1,12.4,0.18
10155,3819,14,Soccer,3,9.8,0.49
10156,3820,16,Basketball,1,15.0,0.33
10157,3820,17,Basketball,2,19.43,0.63
10158,3820,16,Track and Field,1,10.0,0.09
10159,3820,17,Track and Field,2,12.13,0.41
10160,3821,14,Track and Field,4,13.0,0.78
10161,3822,17,Basketball,1,10.3,0.15
10162,3822,14,Soccer,4,8.0,0.6
10163,3822,15,Soccer,5,9.15,0.71
10164,3822,16,Soccer,6,12.35,0.9
10165,3822,17,Soccer,7,13.71,0.95
10166,3823,16,Swimming,1,14.0,0.27
10167,3823,15,Soccer,1,13.7,0.27
10168,3823,16,Soccer,2,16.1,0.55
10169,3824,17,Soccer,1,15.3,0.35
10170,3824,15,Basketball,1,9.7,0.13
10171,3824,16,Basketball,2,13.18,0.44
10172,3824,17,Basketball,3,18.34,0.82
10173,3824,16,Track and Field,1,15.0,0.32
10174,3824,17,Track and Field,2,17.77,0.65
10175,3825,15,Swimming,3,9.1,0.5
10176,3826,14,Basketball,2,12.6,0.46
10177,3826,14,Soccer,1,14.4,0.27
10178,3827,16,Swimming,1,13.0,0.26
10179,3827,17,Swimming,2,16.93,0.62
10180,3827,18,Swimming,3,21.43,0.85
10181,3827,17,Soccer,1,11.3,0.15
10182,3827,18,Soccer,2,12.83,0.45
10183,3827,16,Basketball,1,11.0,0.18
10184,3827,17,Basketball,2,13.69,0.5
10185,3827,18,Basketball,3,18.31,0.79
10186,3828,15,Swimming,1,14.7,0.32
10187,3828,16,Swimming,2,19.06,0.62
10188,3828,17,Swimming,3,24.09,0.88
10189,3828,18,Swimming,4,27.58,0.96
10190,3830,16,Swimming,1,12.0,0.16
10191,3831,16,Basketball,1,13.0,0.25
10192,3831,14,Swimming,3,14.8,0.72
10193,3831,15,Swimming,4,18.12,0.88
10194,3831,16,Swimming,5,20.2,0.95
10195,3832,17,Soccer,1,9.3,0.07
10196,3832,15,Track and Field,4,13.3,0.76
10197,3832,16,Track and Field,5,18.21,0.93
10198,3832,17,Track and Field,6,22.86,0.98
10199,3832,17,Basketball,1,11.3,0.2
10200,3833,14,Basketball,2,7.6,0.34
10201,3833,14,Soccer,2,13.6,0.52
10202,3835,14,Swimming,3,10.8,0.58
10203,3835,15,Swimming,4,11.99,0.77
10204,3835,16,Swimming,5,14.71,0.88
10205,3835,17,Swimming,6,17.76,0.97
10206,3835,14,Basketball,2,9.6,0.37
10207,3835,15,Basketball,3,11.89,0.59
10208,3835,16,Basketball,4,14.46,0.82
10209,3835,17,Basketball,5,20.07,0.96
10210,3835,15,Track and Field,1,7.7,0.0
10211,3835,16,Track and Field,2,9.32,0.36
10212,3835,17,Track and Field,3,10.5,0.55
10213,3836,15,Swimming,3,14.1,0.74
10214,3836,16,Swimming,4,16.37,0.86
10215,3836,17,Swimming,5,19.8,0.95
10216,3837,16,Soccer,1,8.0,0.05
10217,3837,17,Soccer,2,9.84,0.36
10218,3837,18,Soccer,3,11.77,0.6
10219,3837,15,Track and Field,1,8.7,0.04
10220,3837,16,Track and Field,2,11.59,0.44
10221,3837,17,Track and Field,3,15.27,0.74
10222,3837,18,Track and Field,4,19.52,0.9
10223,3837,16,Swimming,1,11.0,0.18
10224,3837,17,Swimming,2,15.2,0.54
10225,3837,18,Swimming,3,18.36,0.78
10226,3838,15,Swimming,2,11.9,0.41
10227,3838,16,Swimming,3,15.89,0.76
10228,3838,16,Basketball,1,12.0,0.19
10229,3838,15,Soccer,2,12.9,0.43
10230,3838,16,Soccer,3,17.24,0.79
10231,3839,14,Soccer,2,7.6,0.29
10232,3839,15,Soccer,3,9.4,0.5
10233,3839,16,Soccer,4,12.46,0.74
10234,3839,17,Soccer,5,16.5,0.91
10235,3839,14,Swimming,1,12.4,0.26
10236,3839,15,Swimming,2,15.19,0.54
10237,3839,16,Swimming,3,17.46,0.78
10238,3839,17,Swimming,4,20.73,0.94
10239,3839,14,Basketball,1,14.4,0.3
10240,3839,15,Basketball,2,17.56,0.62
10241,3839,16,Basketball,3,24.16,0.88
10242,3839,17,Basketball,4,30.5,0.98
10243,3840,15,Basketball,1,9.7,0.08
10244,3840,16,Basketball,2,11.71,0.42
10245,3840,15,Soccer,1,10.7,0.13
10246,3840,16,Soccer,2,13.19,0.43
10247,3841,14,Swimming,3,9.8,0.52
10248,3841,15,Swimming,4,11.78,0.76
10249,3842,16,Basketball,1,11.0,0.12
10250,3842,16,Track and Field,1,9.0,0.1
10251,3843,14,Swimming,4,13.0,0.81
10252,3843,15,Swimming,5,15.24,0.9
10253,3843,14,Soccer,3,14.8,0.7
10254,3843,15,Soccer,4,17.34,0.89
10255,3844,16,Basketball,1,15.0,0.27
10256,3844,14,Swimming,3,13.8,0.69
10257,3844,15,Swimming,4,16.92,0.88
10258,3844,16,Swimming,5,19.28,0.96
10259,3845,15,Basketball,2,11.9,0.45
10260,3845,15,Swimming,4,14.3,0.84
10261,3847,15,Track and Field,1,10.7,0.17
10262,3849,15,Soccer,4,9.3,0.6
10263,3849,16,Soccer,5,12.13,0.85
10264,3849,17,Soccer,6,16.97,0.95
10265,3849,17,Swimming,1,11.3,0.17
10266,3849,15,Track and Field,2,13.9,0.46
10267,3849,16,Track and Field,3,16.62,0.78
10268,3849,17,Track and Field,4,21.27,0.92
10269,3851,15,Soccer,4,10.3,0.68
10270,3851,16,Soccer,5,12.99,0.85
10271,3851,17,Soccer,6,14.45,0.91
10272,3851,18,Soccer,7,20.21,0.99
10273,3851,15,Basketball,1,8.7,0.05
10274,3851,16,Basketball,2,12.0,0.44
10275,3851,17,Basketball,3,15.48,0.72
10276,3851,18,Basketball,4,18.65,0.9
10277,3851,16,Track and Field,1,14.0,0.27
10278,3851,17,Track and Field,2,16.05,0.57
10279,3851,18,Track and Field,3,20.96,0.83
10280,3852,17,Soccer,1,14.3,0.33
10281,3852,17,Track and Field,1,13.3,0.21
10282,3852,17,Swimming,1,13.3,0.3
10283,3853,15,Soccer,2,13.9,0.53
10284,3853,16,Soccer,3,18.29,0.78
10285,3853,17,Soccer,4,20.59,0.9
10286,3853,17,Swimming,1,13.3,0.25
10287,3853,16,Basketball,1,8.0,0.04
10288,3853,17,Basketball,2,9.2,0.37
10289,3854,16,Soccer,1,13.0,0.25
10290,3854,17,Soccer,2,18.01,0.59
10291,3854,16,Basketball,1,10.0,0.11
10292,3854,17,Basketball,2,11.65,0.43
10293,3856,16,Basketball,1,13.0,0.26
10294,3857,16,Soccer,1,13.0,0.23
10295,3857,17,Soccer,2,17.41,0.58
10296,3858,18,Soccer,1,9.6,0.09
10297,3858,18,Track and Field,1,14.6,0.33
10298,3858,16,Swimming,1,13.0,0.23
10299,3858,17,Swimming,2,15.57,0.58
10300,3858,18,Swimming,3,17.85,0.79
10301,3859,17,Track and Field,1,13.3,0.26
10302,3859,18,Track and Field,2,15.1,0.53
10303,3859,18,Basketball,1,8.6,0.05
10304,3859,17,Soccer,1,13.3,0.29
10305,3859,18,Soccer,2,15.87,0.57
10306,3860,17,Track and Field,1,14.3,0.27
10307,3860,15,Soccer,1,12.7,0.18
10308,3860,16,Soccer,2,15.03,0.53
10309,3860,17,Soccer,3,17.97,0.78
10310,3862,15,Basketball,3,11.1,0.6
10311,3862,15,Swimming,4,11.3,0.75
10312,3862,15,Track and Field,1,8.7,0.08
10313,3863,15,Track and Field,3,12.1,0.59
10314,3864,14,Swimming,3,10.8,0.62
10315,3864,15,Swimming,4,12.92,0.82
10316,3864,15,Track and Field,1,12.7,0.24
10317,3864,15,Soccer,1,8.7,0.07
10318,3865,16,Basketball,1,14.0,0.31
10319,3865,17,Basketball,2,15.95,0.54
10320,3865,18,Basketball,3,19.55,0.85
10321,3866,14,Soccer,3,10.8,0.56
10322,3866,14,Basketball,1,14.4,0.29
10323,3866,14,Swimming,1,7.4,0.03
10324,3868,17,Track and Field,1,15.3,0.3
10325,3868,16,Basketball,1,12.0,0.23
10326,3868,17,Basketball,2,16.41,0.62
10327,3870,16,Soccer,1,13.0,0.21
10328,3870,17,Soccer,2,14.5,0.54
10329,3870,17,Swimming,1,11.3,0.2
10330,3872,17,Swimming,1,13.3,0.23
10331,3872,14,Track and Field,2,13.6,0.46
10332,3872,15,Track and Field,3,17.35,0.76
10333,3872,16,Track and Field,4,23.58,0.95
10334,3872,17,Track and Field,5,28.26,0.99
10335,3873,15,Basketball,1,10.7,0.13
10336,3873,16,Basketball,2,14.35,0.48
10337,3873,17,Basketball,3,18.33,0.83
10338,3873,15,Swimming,1,12.7,0.27
10339,3873,16,Swimming,2,16.62,0.61
10340,3873,17,Swimming,3,20.74,0.86
10341,3874,14,Track and Field,3,8.8,0.5
10342,3874,15,Track and Field,4,11.8,0.71
10343,3874,16,Track and Field,5,13.75,0.88
10344,3874,17,Track and Field,6,18.77,0.96
10345,3874,16,Basketball,1,11.0,0.14
10346,3874,17,Basketball,2,12.75,0.48
10347,3874,17,Soccer,1,9.3,0.09
10348,3875,15,Basketball,1,13.7,0.31
10349,3875,16,Basketball,2,18.88,0.69
10350,3875,17,Basketball,3,21.96,0.89
10351,3876,14,Basketball,2,11.6,0.4
10352,3876,15,Basketball,3,15.39,0.75
10353,3876,16,Basketball,4,21.14,0.93
10354,3876,16,Soccer,1,9.0,0.08
10355,3876,15,Track and Field,1,11.7,0.17
10356,3876,16,Track and Field,2,13.2,0.44
10357,3878,15,Soccer,3,10.1,0.56
10358,3879,15,Track and Field,3,12.1,0.65
10359,3879,16,Track and Field,4,13.79,0.83
10360,3880,15,Basketball,4,8.3,0.6
10361,3880,16,Basketball,5,9.97,0.75
10362,3880,17,Basketball,6,12.15,0.89
10363,3880,18,Basketball,7,14.51,0.94
10364,3880,18,Swimming,1,11.6,0.22
10365,3880,16,Soccer,1,14.0,0.25
10366,3880,17,Soccer,2,15.41,0.56
10367,3880,18,Soccer,3,21.13,0.85
10368,3882,15,Swimming,1,14.7,0.32
10369,3882,16,Swimming,2,18.62,0.63
10370,3882,17,Swimming,3,21.39,0.85
10371,3882,16,Track and Field,1,14.0,0.31
10372,3882,17,Track and Field,2,17.86,0.6
10373,3882,17,Soccer,1,13.3,0.22
10374,3883,15,Swimming,1,13.7,0.24
10375,3883,16,Swimming,2,18.23,0.64
10376,3883,17,Swimming,3,20.92,0.86
10377,3883,16,Soccer,1,9.0,0.06
10378,3883,17,Soccer,2,12.1,0.42
10379,3883,17,Track and Field,1,9.3,0.1
10380,3888,18,Basketball,1,8.6,0.06
10381,3888,17,Track and Field,1,10.3,0.1
10382,3888,18,Track and Field,2,13.57,0.45
10383,3888,16,Swimming,1,14.0,0.29
10384,3888,17,Swimming,2,16.78,0.63
10385,3888,18,Swimming,3,21.95,0.88
10386,3889,16,Swimming,1,9.0,0.06
10387,3889,17,Swimming,2,10.07,0.4
10388,3889,18,Swimming,3,14.04,0.73
10389,3889,17,Track and Field,1,10.3,0.12
10390,3889,18,Track and Field,2,14.08,0.49
10391,3889,18,Soccer,1,12.6,0.23
10392,3890,17,Track and Field,1,9.3,0.05
10393,3891,14,Soccer,4,11.0,0.69
10394,3891,14,Swimming,1,11.4,0.16
10395,3891,14,Track and Field,4,9.0,0.64
10396,3892,15,Swimming,3,10.1,0.55
10397,3892,15,Basketball,1,10.7,0.15
10398,3894,15,Track and Field,4,15.3,0.82
10399,3894,15,Basketball,4,15.3,0.85
10400,3895,16,Track and Field,1,14.0,0.29
10401,3895,17,Track and Field,2,16.32,0.55
10402,3895,18,Track and Field,3,22.45,0.87
10403,3897,15,Track and Field,1,11.7,0.2
10404,3897,16,Track and Field,2,13.94,0.46
10405,3897,16,Basketball,1,9.0,0.07
10406,3897,16,Soccer,1,14.0,0.24
10407,3900,15,Swimming,2,14.9,0.51
10408,3900,15,Track and Field,3,14.1,0.67
10409,3901,18,Basketball,1,14.6,0.29
10410,3904,15,Track and Field,4,12.3,0.72
10411,3905,16,Basketball,1,10.0,0.09
10412,3905,15,Track and Field,3,14.1,0.73
10413,3905,16,Track and Field,4,17.24,0.87
10414,3905,16,Soccer,1,14.0,0.32
10415,3906,15,Basketball,4,12.3,0.77
10416,3907,15,Swimming,3,15.1,0.76
10417,3908,15,Swimming,4,8.3,0.56
10418,3908,16,Swimming,5,10.14,0.81
10419,3909,14,Basketball,1,14.4,0.26
10420,3909,15,Basketball,2,18.24,0.6
10421,3909,16,Basketball,3,24.71,0.88
10422,3909,17,Basketball,4,32.35,0.98
10423,3910,16,Swimming,1,14.0,0.3
10424,3910,17,Swimming,2,17.14,0.59
10425,3910,14,Track and Field,4,11.0,0.71
10426,3910,15,Track and Field,5,12.36,0.86
10427,3910,16,Track and Field,6,15.94,0.95
10428,3910,17,Track and Field,7,21.99,0.99
10429,3911,16,Soccer,1,12.0,0.22
10430,3912,15,Track and Field,1,9.7,0.09
10431,3912,16,Track and Field,2,11.68,0.42
10432,3913,15,Soccer,4,14.3,0.83
10433,3913,15,Swimming,3,10.1,0.52
10434,3913,15,Basketball,2,12.9,0.47
10435,3914,17,Swimming,1,9.3,0.11
10436,3914,18,Swimming,2,12.23,0.43
10437,3915,16,Track and Field,1,15.0,0.28
10438,3915,17,Track and Field,2,16.59,0.59
10439,3915,15,Basketball,1,8.7,0.06
10440,3915,16,Basketball,2,9.6,0.37
10441,3915,17,Basketball,3,13.26,0.69
10442,3915,14,Swimming,1,14.4,0.26
10443,3915,15,Swimming,2,19.04,0.65
10444,3915,16,Swimming,3,23.21,0.9
10445,3915,17,Swimming,4,26.06,0.96
10446,3916,14,Soccer,2,11.6,0.43
10447,3916,14,Basketball,3,11.8,0.59
10448,3916,14,Track and Field,3,10.8,0.55
10449,3917,15,Track and Field,1,9.7,0.06
10450,3917,15,Basketball,1,10.7,0.11
10451,3917,15,Soccer,4,15.3,0.86
10452,3918,14,Swimming,1,7.4,0.02
10453,3918,14,Track and Field,4,8.0,0.57
10454,3919,14,Soccer,1,9.4,0.05
10455,3920,14,Track and Field,4,10.0,0.68
10456,3921,16,Track and Field,1,11.0,0.17
10457,3921,17,Track and Field,2,14.35,0.54
10458,3922,15,Swimming,2,7.9,0.35
10459,3922,16,Swimming,3,10.11,0.57
10460,3922,15,Basketball,3,9.1,0.47
10461,3922,16,Basketball,4,12.39,0.77
10462,3923,17,Soccer,1,15.3,0.34
10463,3923,16,Track and Field,1,9.0,0.06
10464,3923,17,Track and Field,2,10.72,0.41
10465,3923,16,Basketball,1,14.0,0.29
10466,3923,17,Basketball,2,17.39,0.61
10467,3924,17,Basketball,1,11.3,0.18
10468,3925,17,Soccer,1,12.3,0.22
10469,3925,16,Basketball,1,11.0,0.18
10470,3925,17,Basketball,2,14.59,0.56
10471,3926,15,Basketball,2,12.9,0.48
10472,3926,15,Track and Field,1,13.7,0.29
10473,3926,15,Soccer,2,13.9,0.52
10474,3927,15,Soccer,1,14.7,0.34
10475,3927,16,Soccer,2,18.03,0.64
10476,3927,17,Soccer,3,19.94,0.8
10477,3927,15,Swimming,1,10.7,0.12
10478,3927,16,Swimming,2,12.37,0.48
10479,3927,17,Swimming,3,16.17,0.77
10480,3927,14,Basketball,3,12.8,0.62
10481,3927,15,Basketball,4,15.37,0.83
10482,3927,16,Basketball,5,19.27,0.96
10483,3927,17,Basketball,6,24.93,0.99
10484,3931,14,Soccer,2,9.6,0.36
10485,3931,15,Soccer,3,12.53,0.68
10486,3931,16,Soccer,4,15.02,0.83
10487,3931,17,Soccer,5,19.9,0.95
10488,3932,18,Track and Field,1,13.6,0.25
10489,3932,15,Soccer,2,8.9,0.35
10490,3932,16,Soccer,3,11.25,0.61
10491,3932,17,Soccer,4,12.86,0.75
10492,3932,18,Soccer,5,16.77,0.94
10493,3932,17,Swimming,1,8.3,0.03
10494,3932,18,Swimming,2,9.96,0.37
10495,3933,15,Track and Field,1,11.7,0.15
10496,3933,16,Track and Field,2,16.09,0.6
10497,3933,17,Track and Field,3,18.06,0.82
10498,3933,18,Track and Field,4,23.94,0.94
10499,3933,16,Basketball,1,10.0,0.14
10500,3933,17,Basketball,2,11.37,0.43
10501,3933,18,Basketball,3,13.61,0.7
10502,3934,15,Basketball,1,13.7,0.23
10503,3934,14,Track and Field,4,14.0,0.84
10504,3934,15,Track and Field,5,17.42,0.93
10505,3935,17,Basketball,1,12.3,0.24
10506,3935,18,Basketball,2,17.21,0.56
10507,3936,17,Basketball,1,10.3,0.15
10508,3936,17,Swimming,1,13.3,0.28
10509,3937,16,Swimming,1,13.0,0.23
10510,3937,15,Basketball,1,7.7,0.0
10511,3937,16,Basketball,2,10.16,0.4
10512,3937,16,Track and Field,1,8.0,0.04
10513,3938,15,Track and Field,1,11.7,0.22
10514,3938,16,Track and Field,2,15.1,0.56
10515,3939,16,Basketball,1,10.0,0.11
10516,3939,17,Basketball,2,12.1,0.45
10517,3940,14,Track and Field,1,12.4,0.25
10518,3940,15,Track and Field,2,15.82,0.59
10519,3940,16,Track and Field,3,17.78,0.78
10520,3940,17,Track and Field,4,23.0,0.94
10521,3940,16,Basketball,1,12.0,0.19
10522,3940,17,Basketball,2,15.44,0.59
10523,3941,16,Soccer,1,15.0,0.29
10524,3941,17,Soccer,2,19.61,0.67
10525,3941,15,Basketball,1,11.7,0.18
10526,3941,16,Basketball,2,16.3,0.59
10527,3941,17,Basketball,3,21.06,0.88
10528,3942,14,Soccer,1,8.4,0.03
10529,3942,15,Soccer,2,11.46,0.41
10530,3942,15,Track and Field,1,8.7,0.03
10531,3944,17,Track and Field,1,12.3,0.24
10532,3944,16,Swimming,1,12.0,0.23
10533,3944,17,Swimming,2,16.03,0.57
10534,3945,14,Basketball,3,8.8,0.47
10535,3945,15,Basketball,4,11.86,0.76
10536,3945,14,Swimming,4,12.0,0.78
10537,3945,15,Swimming,5,15.45,0.93
10538,3945,15,Track and Field,1,12.7,0.25
10539,3946,16,Soccer,1,9.0,0.08
10540,3946,14,Track and Field,3,13.8,0.68
10541,3946,15,Track and Field,4,16.29,0.84
10542,3946,16,Track and Field,5,19.67,0.96
10543,3947,16,Swimming,1,13.0,0.25
10544,3947,17,Swimming,2,14.98,0.55
10545,3947,16,Basketball,1,8.0,0.01
10546,3947,17,Basketball,2,10.84,0.39
10547,3947,17,Soccer,1,11.3,0.15
10548,3948,15,Swimming,1,10.7,0.16
10549,3948,16,Swimming,2,14.25,0.47
10550,3948,15,Basketball,1,7.7,0.03
10551,3948,16,Basketball,2,8.87,0.36
10552,3949,17,Basketball,1,11.3,0.16
10553,3949,17,Track and Field,1,10.3,0.09
10554,3949,15,Swimming,1,7.7,0.02
10555,3949,16,Swimming,2,9.0,0.35
10556,3949,17,Swimming,3,10.44,0.59
10557,3952,17,Track and Field,1,13.3,0.22
10558,3952,18,Track and Field,2,14.69,0.52
10559,3953,15,Swimming,1,13.7,0.29
10560,3953,14,Soccer,2,10.6,0.39
10561,3953,15,Soccer,3,12.37,0.65
10562,3954,16,Soccer,1,12.0,0.18
10563,3954,16,Track and Field,1,14.0,0.31
10564,3955,17,Track and Field,1,13.3,0.29
10565,3958,15,Swimming,4,8.3,0.62
10566,3958,16,Swimming,5,11.01,0.79
10567,3958,17,Swimming,6,14.13,0.92
10568,3958,18,Swimming,7,17.05,0.97
10569,3959,15,Swimming,2,8.9,0.35
10570,3960,15,Swimming,1,12.7,0.25
10571,3960,16,Swimming,2,17.63,0.65
10572,3960,15,Basketball,1,10.7,0.1
10573,3960,16,Basketball,2,13.03,0.49
10574,3961,15,Soccer,1,8.7,0.07
10575,3961,16,Soccer,2,11.43,0.43
10576,3961,17,Soccer,3,12.7,0.65
10577,3961,14,Swimming,4,13.0,0.81
10578,3961,15,Swimming,5,16.57,0.91
10579,3961,16,Swimming,6,22.1,0.98
10580,3961,17,Swimming,7,29.77,1.0
10581,3962,17,Track and Field,1,15.3,0.34
10582,3962,16,Soccer,1,11.0,0.16
10583,3962,17,Soccer,2,13.73,0.48
10584,3963,15,Track and Field,1,7.7,0.04
10585,3963,14,Swimming,2,12.6,0.44
10586,3963,15,Swimming,3,17.03,0.76
10587,3964,16,Track and Field,1,8.0,0.02
10588,3964,17,Track and Field,2,10.35,0.38
10589,3964,16,Swimming,1,9.0,0.04
10590,3964,17,Swimming,2,11.32,0.42
10591,3964,15,Soccer,1,7.7,0.01
10592,3964,16,Soccer,2,10.26,0.39
10593,3964,17,Soccer,3,12.38,0.67
10594,3966,15,Swimming,4,8.3,0.63
10595,3966,15,Soccer,2,13.9,0.53
10596,3967,17,Basketball,1,10.3,0.12
10597,3967,15,Track and Field,1,7.7,0.0
10598,3967,16,Track and Field,2,10.55,0.4
10599,3967,17,Track and Field,3,12.25,0.59
10600,3967,16,Soccer,1,8.0,0.03
10601,3967,17,Soccer,2,10.76,0.4
10602,3968,17,Soccer,1,12.3,0.25
10603,3968,15,Basketball,1,10.7,0.12
10604,3968,16,Basketball,2,13.71,0.49
10605,3968,17,Basketball,3,17.72,0.78
10606,3968,16,Swimming,1,15.0,0.3
10607,3968,17,Swimming,2,17.77,0.62
10608,3969,14,Basketball,2,13.6,0.48
10609,3969,15,Basketball,3,16.61,0.78
10610,3970,14,Track and Field,4,11.0,0.7
10611,3970,14,Soccer,3,9.8,0.53
10612,3971,14,Soccer,3,11.8,0.6
10613,3971,15,Soccer,4,14.34,0.84
10614,3971,16,Soccer,5,15.79,0.89
10615,3971,17,Soccer,6,17.42,0.96
10616,3972,14,Basketball,3,10.8,0.54
10617,3972,15,Basketball,4,12.01,0.74
10618,3972,16,Basketball,5,16.45,0.92
10619,3972,17,Basketball,6,18.62,0.97
10620,3972,14,Track and Field,3,8.8,0.45
10621,3972,15,Track and Field,4,11.37,0.71
10622,3972,16,Track and Field,5,13.63,0.86
10623,3972,17,Track and Field,6,15.78,0.96
10624,3972,17,Swimming,1,8.3,0.04
10625,3973,15,Soccer,4,10.3,0.67
10626,3974,16,Basketball,1,14.0,0.31
10627,3974,17,Basketball,2,18.12,0.66
10628,3976,15,Track and Field,1,7.7,0.01
10629,3976,15,Swimming,3,10.1,0.55
10630,3976,15,Soccer,3,10.1,0.54
10631,3977,16,Swimming,1,10.0,0.13
10632,3977,17,Swimming,2,12.51,0.44
10633,3977,17,Basketball,1,15.3,0.34
10634,3978,17,Track and Field,1,9.3,0.07
10635,3978,14,Swimming,2,14.6,0.55
